Scratch-Off Prizes as of 03/28/2012
Game Number, Game Name, Game Close Date, Ticket Price, Prize Level, Total Prizes in Level, Prizes Claimed
1378,Instant Cash Five,05/30/2012,1,10,69158,61266
1378,Instant Cash Five,05/30/2012,1,25,34567,31114
1378,Instant Cash Five,05/30/2012,1,50,6219,5461
1378,Instant Cash Five,05/30/2012,1,100,2603,2324
1378,Instant Cash Five,05/30/2012,1,3000,87,78
1378,Instant Cash Five,05/30/2012,1,TOTAL,3950959,3355769
1379,Gold Class,,1,1,1363094,1057258
1379,Gold Class,,1,2,795284,640933
1379,Gold Class,,1,4,284052,235435
1379,Gold Class,,1,6,75680,63566
1379,Gold Class,,1,10,75715,64315
1379,Gold Class,,1,30,17313,14988
1379,Gold Class,,1,50,5702,4934
1379,Gold Class,,1,100,1422,1233
1379,Gold Class,,1,500,477,412
1379,Gold Class,,1,1000,192,162
1379,Gold Class,,1,5000,28,24
1379,Gold Class,,1,TOTAL,2618959,2083260
1380,Groovy Cash,,5,5,164206,138116
1380,Groovy Cash,,5,6,944075,799743
1380,Groovy Cash,,5,9,328485,282035
1380,Groovy Cash,,5,10,164206,139895
1380,Groovy Cash,,5,15,164206,141955
1380,Groovy Cash,,5,40,82103,71490
1380,Groovy Cash,,5,50,25692,22032
1380,Groovy Cash,,5,100,20535,17712
1380,Groovy Cash,,5,250,620,539
1380,Groovy Cash,,5,500,260,218
1380,Groovy Cash,,5,750,103,84
1380,Groovy Cash,,5,1000,51,43
1380,Groovy Cash,,5,50000,7,6
1380,Groovy Cash,,5,TOTAL,1894549,1613868
1381,Money Multiplier,,5,5,739917,576728
1381,Money Multiplier,,5,10,657850,516311
1381,Money Multiplier,,5,20,246566,195408
1381,Money Multiplier,,5,50,72330,57724
1381,Money Multiplier,,5,100,12864,10217
1381,Money Multiplier,,5,500,824,659
1381,Money Multiplier,,5,2000,68,51
1381,Money Multiplier,,5,50000,6,5
1381,Money Multiplier,,5,TOTAL,1730425,1357103
1382,Happy Hearts Cash,,2,2,405398,318318
1382,Happy Hearts Cash,,2,4,466112,373863
1382,Happy Hearts Cash,,2,5,60796,49073
1382,Happy Hearts Cash,,2,10,70960,58312
1382,Happy Hearts Cash,,2,20,30389,25219
1382,Happy Hearts Cash,,2,50,33757,28336
1382,Happy Hearts Cash,,2,100,4682,3888
1382,Happy Hearts Cash,,2,1000,34,26
1382,Happy Hearts Cash,,2,20000,5,4
1382,Happy Hearts Cash,,2,TOTAL,1072133,857039
1383,Loteria Texas,,3,3,2097070,1221447
1383,Loteria Texas,,3,4,493295,288068
1383,Loteria Texas,,3,7,431765,262192
1383,Loteria Texas,,3,10,277580,166340
1383,Loteria Texas,,3,17,246615,152067
1383,Loteria Texas,,3,20,246646,149867
1383,Loteria Texas,,3,30,25699,15935
1383,Loteria Texas,,3,33,12863,8025
1383,Loteria Texas,,3,50,12169,7417
1383,Loteria Texas,,3,80,10257,6390
1383,Loteria Texas,,3,300,7717,4706
1383,Loteria Texas,,3,3000,230,144
1383,Loteria Texas,,3,33000,31,20
1383,Loteria Texas,,3,TOTAL,3861937,2282618
1384,Mardi Gras,,1,1,1516004,1006038
1384,Mardi Gras,,1,2,758038,524791
1384,Mardi Gras,,1,5,151666,109200
1384,Mardi Gras,,1,10,75789,55335
1384,Mardi Gras,,1,20,37892,27949
1384,Mardi Gras,,1,40,29614,22012
1384,Mardi Gras,,1,100,2367,1770
1384,Mardi Gras,,1,1000,95,69
1384,Mardi Gras,,1,TOTAL,2571465,1747164
1385,Chocolate,,5,5,657390,513305
1385,Chocolate,,5,10,862665,693349
1385,Chocolate,,5,20,164337,132878
1385,Chocolate,,5,50,74882,61424
1385,Chocolate,,5,100,10309,8471
1385,Chocolate,,5,500,721,591
1385,Chocolate,,5,1000,166,132
1385,Chocolate,,5,50000,9,7
1385,Chocolate,,5,TOTAL,1770479,1410157
1388,3 Times Lucky,,3,3,330268,263130
1388,3 Times Lucky,,3,6,454033,364119
1388,3 Times Lucky,,3,9,134142,108482
1388,3 Times Lucky,,3,15,31009,25520
1388,3 Times Lucky,,3,18,51628,41999
1388,3 Times Lucky,,3,24,41236,33878
1388,3 Times Lucky,,3,30,41279,33910
1388,3 Times Lucky,,3,60,12943,10706
1388,3 Times Lucky,,3,90,5594,4646
1388,3 Times Lucky,,3,300,649,532
1388,3 Times Lucky,,3,3000,15,13
1388,3 Times Lucky,,3,30000,5,4
1388,3 Times Lucky,,3,TOTAL,1102801,886939
1389,Find the 9's,,1,1,4297713,1814338
1389,Find the 9's,,1,2,2660682,1151894
1389,Find the 9's,,1,3,818286,357964
1389,Find the 9's,,1,9,307056,135749
1389,Find the 9's,,1,19,69514,31530
1389,Find the 9's,,1,49,15383,6889
1389,Find the 9's,,1,99,3832,1807
1389,Find the 9's,,1,199,1912,835
1389,Find the 9's,,1,3000,261,122
1389,Find the 9's,,1,TOTAL,8174639,3501128
1393,Spades,,1,1,1244777,559962
1393,Spades,,1,2,345704,163515
1393,Spades,,1,3,345884,167051
1393,Spades,,1,5,138368,68724
1393,Spades,,1,10,51911,26293
1393,Spades,,1,15,34535,17521
1393,Spades,,1,30,34579,18000
1393,Spades,,1,45,4328,2253
1393,Spades,,1,100,724,363
1393,Spades,,1,1000,216,106
1393,Spades,,1,TOTAL,2201026,1023788
1395,Spin 3,,2,2,491384,187135
1395,Spin 3,,2,4,589448,231365
1395,Spin 3,,2,5,147404,58253
1395,Spin 3,,2,10,73660,29835
1395,Spin 3,,2,20,49158,20106
1395,Spin 3,,2,50,25844,10708
1395,Spin 3,,2,200,2552,1059
1395,Spin 3,,2,1000,79,30
1395,Spin 3,,2,30000,10,3
1395,Spin 3,,2,TOTAL,1379539,538494
1396,Emerald 7's,,5,5,738371,334615
1396,Emerald 7's,,5,10,820383,380143
1396,Emerald 7's,,5,20,123092,57755
1396,Emerald 7's,,5,25,76935,36157
1396,Emerald 7's,,5,50,51272,24067
1396,Emerald 7's,,5,100,11289,5330
1396,Emerald 7's,,5,500,619,314
1396,Emerald 7's,,5,2000,82,37
1396,Emerald 7's,,5,77777,6,4
1396,Emerald 7's,,5,TOTAL,1822049,838422
1397,Lucky 7's,,1,1,1037120,120285
1397,Lucky 7's,,1,2,691355,84812
1397,Lucky 7's,,1,4,276552,35497
1397,Lucky 7's,,1,5,103570,13457
1397,Lucky 7's,,1,10,51857,6869
1397,Lucky 7's,,1,20,51886,7142
1397,Lucky 7's,,1,50,9342,1314
1397,Lucky 7's,,1,100,428,60
1397,Lucky 7's,,1,200,131,18
1397,Lucky 7's,,1,1000,87,11
1397,Lucky 7's,,1,TOTAL,2222328,269465
1398,Cash Farmer,,5,5,492158,92279
1398,Cash Farmer,,5,10,573951,109781
1398,Cash Farmer,,5,15,246009,48846
1398,Cash Farmer,,5,20,164006,32550
1398,Cash Farmer,,5,50,72117,14766
1398,Cash Farmer,,5,100,12824,2673
1398,Cash Farmer,,5,500,826,167
1398,Cash Farmer,,5,2000,68,9
1398,Cash Farmer,,5,50000,6,2
1398,Cash Farmer,,5,TOTAL,1561965,301073
1401,Texas Lottery Black-Series IV-Limited Edition,,10,10,1730196,238225
1401,Texas Lottery Black-Series IV-Limited Edition,,10,20,1730084,242155
1401,Texas Lottery Black-Series IV-Limited Edition,,10,50,185447,26296
1401,Texas Lottery Black-Series IV-Limited Edition,,10,100,82395,11578
1401,Texas Lottery Black-Series IV-Limited Edition,,10,200,18567,2600
1401,Texas Lottery Black-Series IV-Limited Edition,,10,500,8894,1224
1401,Texas Lottery Black-Series IV-Limited Edition,,10,1000,831,107
1401,Texas Lottery Black-Series IV-Limited Edition,,10,5000,210,33
1401,Texas Lottery Black-Series IV-Limited Edition,,10,10000,32,5
1401,Texas Lottery Black-Series IV-Limited Edition,,10,1000000,9,1
1401,Texas Lottery Black-Series IV-Limited Edition,,10,TOTAL,3756665,522224
1417,The Three Stooges,,2,2,590293,15151
1417,The Three Stooges,,2,4,639535,17203
1417,The Three Stooges,,2,5,98391,2686
1417,The Three Stooges,,2,10,73739,2088
1417,The Three Stooges,,2,20,49202,1468
1417,The Three Stooges,,2,50,30045,955
1417,The Three Stooges,,2,100,2578,78
1417,The Three Stooges,,2,1000,78,1
1417,The Three Stooges,,2,20000,10,
1417,The Three Stooges,,2,TOTAL,1483871,39630
1428,Lucky Gems Bingo,,2,2,2667932,951
1428,Lucky Gems Bingo,,2,3,970234,340
1428,Lucky Gems Bingo,,2,4,484988,177
1428,Lucky Gems Bingo,,2,5,788224,307
1428,Lucky Gems Bingo,,2,6,727340,298
1428,Lucky Gems Bingo,,2,9,363772,135
1428,Lucky Gems Bingo,,2,10,303020,116
1428,Lucky Gems Bingo,,2,15,363774,134
1428,Lucky Gems Bingo,,2,20,181928,71
1428,Lucky Gems Bingo,,2,30,41010,24
1428,Lucky Gems Bingo,,2,50,24646,15
1428,Lucky Gems Bingo,,2,100,13884,2
1428,Lucky Gems Bingo,,2,500,2289,
1428,Lucky Gems Bingo,,2,1000,67,
1428,Lucky Gems Bingo,,2,30000,15,
1428,Lucky Gems Bingo,,2,TOTAL,6933123,2570
1429,Bonus Break the Bank,,5,5,1415447,256026
1429,Bonus Break the Bank,,5,10,1617165,299246
1429,Bonus Break the Bank,,5,15,555988,103857
1429,Bonus Break the Bank,,5,20,151563,28378
1429,Bonus Break the Bank,,5,50,197106,37295
1429,Bonus Break the Bank,,5,100,37925,7138
1429,Bonus Break the Bank,,5,500,2037,384
1429,Bonus Break the Bank,,5,1000,384,61
1429,Bonus Break the Bank,,5,7500,40,4
1429,Bonus Break the Bank,,5,75000,21,2
1429,Bonus Break the Bank,,5,TOTAL,3977676,732391
1431,$100000 Riches,,5,5,573491,273539
1431,$100000 Riches,,5,10,656335,316320
1431,$100000 Riches,,5,15,245445,118986
1431,$100000 Riches,,5,20,81953,40526
1431,$100000 Riches,,5,50,17978,9024
1431,$100000 Riches,,5,100,24505,12190
1431,$100000 Riches,,5,500,3860,1946
1431,$100000 Riches,,5,2000,134,67
1431,$100000 Riches,,5,100000,6,2
1431,$100000 Riches,,5,TOTAL,1603707,772600
1432,$100000 Silver & Gold,,5,5,738909,25672
1432,$100000 Silver & Gold,,5,10,492669,17547
1432,$100000 Silver & Gold,,5,15,246321,9171
1432,$100000 Silver & Gold,,5,20,164214,6351
1432,$100000 Silver & Gold,,5,50,64297,2520
1432,$100000 Silver & Gold,,5,100,9242,401
1432,$100000 Silver & Gold,,5,500,832,29
1432,$100000 Silver & Gold,,5,2000,87,1
1432,$100000 Silver & Gold,,5,100000,6,
1432,$100000 Silver & Gold,,5,TOTAL,1716577,61692
1433,$200 Million Cash Spectacular,,10,10,3456041,364231
1433,$200 Million Cash Spectacular,,10,15,1151958,121494
1433,$200 Million Cash Spectacular,,10,20,2015843,216190
1433,$200 Million Cash Spectacular,,10,30,575979,62768
1433,$200 Million Cash Spectacular,,10,40,260603,28387
1433,$200 Million Cash Spectacular,,10,100,575979,62534
1433,$200 Million Cash Spectacular,,10,200,28761,3131
1433,$200 Million Cash Spectacular,,10,400,18746,2069
1433,$200 Million Cash Spectacular,,10,1000,3146,299
1433,$200 Million Cash Spectacular,,10,10000,230,21
1433,$200 Million Cash Spectacular,,10,100000,10,2
1433,$200 Million Cash Spectacular,,10,1000000,10,1
1433,$200 Million Cash Spectacular,,10,TOTAL,8087306,861127
1434,Break the Bank,,2,2,4996962,460663
1434,Break the Bank,,2,4,2957277,283119
1434,Break the Bank,,2,6,815916,80063
1434,Break the Bank,,2,8,203835,20154
1434,Break the Bank,,2,10,509871,50593
1434,Break the Bank,,2,12,611940,61163
1434,Break the Bank,,2,20,306036,30553
1434,Break the Bank,,2,50,189053,19040
1434,Break the Bank,,2,200,35469,3552
1434,Break the Bank,,2,1000,1077,105
1434,Break the Bank,,2,3000,266,30
1434,Break the Bank,,2,30000,34,4
1434,Break the Bank,,2,TOTAL,10627736,1009039
1437,Monthly Bonus,,5,5,2053939,186250
1437,Monthly Bonus,,5,10,1129484,105765
1437,Monthly Bonus,,5,20,410830,39000
1437,Monthly Bonus,,5,25,102677,9899
1437,Monthly Bonus,,5,50,205385,19683
1437,Monthly Bonus,,5,100,4869,479
1437,Monthly Bonus,,5,1000,827,61
1437,Monthly Bonus,,5,20000,21,3
1437,Monthly Bonus,,5,$10000/month,4,
1437,Monthly Bonus,,5,TOTAL,3908036,361140
